tradedate,tradetime,ticker,pr_open,pr_high,pr_low,pr_close,pr_std,vol,val,trades,pr_vwap,pr_change,trades_b,trades_s,val_b_obstat,val_s_obstat,vol_b_obstat,vol_s_obstat,disb,pr_vwap_b,pr_vwap_s,sec_pr_open,sec_pr_high,sec_pr_low,sec_pr_close,put_orders_b,put_orders_s,put_val_b,put_val_s,put_vol_b,put_vol_s,put_vwap_b,put_vwap_s,put_vol,put_val,put_orders,cancel_orders_b,cancel_orders_s,cancel_val_b,cancel_val_s,cancel_vol_b,cancel_vol_s,cancel_vwap_b,cancel_vwap_s,cancel_vol,cancel_val,cancel_orders,spread_bbo,spread_lv10,spread_1mio,levels_b,levels_s,vol_b_order,vol_s_order,val_b_order,val_s_order,imbalance_vol_bbo,imbalance_val_bbo,imbalance_vol,imbalance_val,vwap_b,vwap_s,vwap_b_1mio,vwap_s_1mio
2025-01-10,18:25:00,SBER,278.54,278.54,277.71,278.19,0.0001,138219,384311786,1508,278.05,-0.1257,547,961,126551584,257760202,45519,92700,-0.34,278.02,278.06,2,2,52,300,91693,71601,40101741984,45511083315,14440349,16371617,277.71,277.99,30811966,85612825300,163294,90926,70890,39871739982,45198611441,14341753,16237906,278.01,278.35,30579659,85070351424,161816,1.0,8.7,2.2,1334,580,478935,326746,1289561835,922766087,-0.02,-0.02,0.19,0.17,269.25,282.41,278.06,278.12
2025-01-10,18:30:00,SBER,278.13,278.58,278.1,278.48,0.0001,31353,87288589,532,278.41,0.1258,313,219,59110611,28177978,21231,10122,0.35,278.42,278.38,1,154,4,300,22541,45592,10457204698,26401229164,3764143,9483161,277.81,278.4,13247304,36858433862,68133,22183,45315,10336421074,26325416248,3715163,9451180,278.22,278.54,13166343,36661837322,67498,0.8,8.3,1.8,1360,569,489175,327878,1318008598,925983911,-0.17,-0.17,0.2,0.17,269.43,282.42,278.4,278.45
2025-01-10,18:35:00,SBER,278.48,278.49,278.1,278.3,0.0,22340,62163870,781,278.26,-0.0646,500,281,22942114,39221755,8244,14096,-0.26,278.29,278.25,1,1,132,299,24539,38782,11815171135,21244765710,4250543,7635985,277.97,278.22,11886528,33059936845,63321,24000,38464,11754712491,21195226152,4226006,7612813,278.15,278.42,11838819,32949938643,62464,0.7,8.3,2.0,1355,582,503701,331579,1358313899,936337801,-0.04,-0.04,0.21,0.18,269.67,282.39,278.23,278.29
2025-01-10,18:40:00,SBER,278.29,278.31,277.78,277.97,0.0001,72652,201981623,1078,278.01,-0.115,548,530,63428286,138553337,22815,49837,-0.37,278.01,278.01,2,6,227,297,101490,67184,44318082688,47018858343,15944380,16916389,277.95,277.95,32860769,91336941031,168674,100898,66783,44227087354,46911355990,15906634,16859858,278.04,278.24,32766492,91138443344,167681,1.2,9.2,2.6,1342,592,504194,334007,1359388743,942904594,0.11,0.11,0.2,0.18,269.61,282.3,278.04,278.11
2025-01-10,19:10:00,SBER,278.15,278.21,277.6,277.94,0.0001,56724,157630662,1316,277.89,-0.0755,829,487,64111700,93518962,23068,33656,-0.19,277.92,277.87,1,44,142,298,58237,33465,24069532284,16355584836,8668303,5894922,277.67,277.45,14563225,40425117120,91702,57248,33035,23928968709,16226755080,8613454,5834191,277.81,278.13,14447645,40155723789,90283,1.1,8.7,2.2,1333,604,510452,325617,1376292582,919488312,0.09,0.09,0.22,0.2,269.62,282.38,277.87,277.93
2025-01-10,19:15:00,SBER,277.93,278.49,277.92,278.43,0.0,34655,96471906,503,278.38,0.1799,350,153,74953516,21518390,26925,7730,0.55,278.38,278.38,2,141,9,300,25588,7443,11780053562,3607524078,4239022,1296715,277.9,278.2,5535737,15387577640,33031,25290,7207,11700115279,3552991714,4205065,1275931,278.24,278.46,5480996,15253106994,32497,0.7,8.0,1.2,1357,580,517295,323127,1395174933,912442907,-0.07,-0.07,0.23,0.21,269.71,282.38,278.31,278.34
2025-01-10,19:20:00,SBER,278.43,278.89,278.33,278.88,0.0,32833,91478158,595,278.62,0.1616,412,183,70623848,20854310,25348,7485,0.54,278.62,278.61,1,279,14,299,17327,10859,6697833015,4469885626,2412620,1604549,277.62,278.58,4017169,11167718641,28186,17032,10555,6657307199,4407394835,2390870,1581019,278.45,278.77,3971889,11064702034,27587,0.5,7.8,1.1,1371,559,518585,317241,1398898650,895872961,-0.19,-0.19,0.24,0.22,269.75,282.4,278.65,278.68
2025-01-10,19:25:00,SBER,278.89,278.9,278.08,278.68,0.0001,39467,109951772,794,278.59,-0.0753,424,370,53213753,56738020,19098,20369,-0.03,278.64,278.55,3,20,111,300,48807,19722,21452369620,9151035873,7709449,3289044,278.26,278.23,10998493,30603405494,68529,48350,19312,21359855769,9046960924,7671156,3246339,278.44,278.68,10917495,30406816693,67662,0.9,8.4,1.9,1370,564,527090,325357,1422616619,918557698,-0.06,-0.06,0.24,0.21,269.86,282.33,278.58,278.64
2025-01-10,19:30:00,SBER,278.68,278.69,278.22,278.44,0.0001,18558,51665642,370,278.4,-0.0861,186,184,24061152,27604490,8643,9915,-0.07,278.39,278.41,3,11,190,297,40365,40347,18976898419,15557847729,6818491,5589920,278.32,278.32,12408411,34534746148,80712,40162,40100,18970673706,15511942799,6815464,5570196,278.35,278.48,12385660,34482616505,80262,0.8,8.5,2.1,1361,576,504517,323376,1360727576,913008290,0.0,0.0,0.22,0.2,269.71,282.34,278.44,278.5
2025-01-10,19:35:00,SBER,278.42,278.75,278.07,278.75,0.0,35505,98862067,3401,278.45,0.1185,219,3182,48461204,50400863,17399,18106,-0.02,278.53,278.37,1,290,128,294,10244,22683,5192553695,6050882026,1867825,2174072,278.0,278.32,4041897,11243435721,32927,10052,19462,5123604535,6043544985,1841896,2169808,278.17,278.53,4011704,11167149520,29514,1.0,8.4,1.9,1361,578,501939,298110,1353951506,841450263,0.01,0.01,0.25,0.23,269.74,282.26,278.45,278.5
2025-01-10,19:40:00,SBER,278.76,279.0,278.52,278.85,0.0001,32794,91443224,543,278.84,0.0323,373,170,63026399,28416825,22601,10193,0.38,278.87,278.79,2,180,51,300,8568,50123,5789281221,19728157092,2081591,7082817,278.12,278.54,9164408,25517438313,58691,8373,49765,5703857868,19639097782,2049436,7043960,278.31,278.81,9093396,25342955650,58138,0.7,8.6,1.8,1370,557,506841,297956,1367517014,840993812,-0.07,-0.07,0.26,0.24,269.81,282.25,278.73,278.78
2025-01-10,19:45:00,SBER,278.85,278.85,278.52,278.79,0.0001,10051,28010284,255,278.68,-0.0215,103,152,9228236,18782048,3311,6740,-0.34,278.71,278.67,2,2,153,290,12102,30161,9715880201,12832218158,3491243,4609217,278.29,278.4,8100460,22548098359,42263,11970,29997,9701031458,12826614965,3484351,4601332,278.42,278.76,8085683,22527646424,41967,1.3,8.6,2.2,1369,561,516792,302573,1395240228,853911288,0.06,0.06,0.26,0.24,269.94,282.22,278.68,278.74
2025-01-10,19:50:00,SBER,278.79,278.8,278.68,278.8,0.0001,5725,15959810,220,278.77,0.0036,118,102,6063759,9896051,2175,3550,-0.24,278.79,278.76,1,2,114,297,19806,2253,17206671154,662736977,6180755,238880,278.39,277.44,6419635,17869408131,22059,19653,2116,17195846597,643274043,6176084,230606,278.43,278.95,6406690,17839120641,21769,0.7,7.9,1.3,1372,561,506928,303706,1367721858,857073401,-0.57,-0.57,0.25,0.23,269.81,282.2,278.76,278.8
2025-01-10,19:55:00,SBER,278.79,278.8,278.6,278.62,0.0001,9364,26095662,240,278.68,-0.061,103,137,9707995,16387667,3483,5881,-0.26,278.73,278.65,4,5,240,291,6139,19294,3942090254,8269551245,1416933,2969017,278.21,278.53,4385950,12211641499,25433,6011,19149,3930236034,8249886750,1412000,2958964,278.35,278.81,4370964,12180122785,25160,0.9,8.2,1.9,1370,567,505162,309829,1362856639,874132405,-0.08,-0.08,0.24,0.22,269.79,282.13,278.68,278.73
2025-01-10,20:00:00,SBER,278.67,278.67,278.22,278.44,0.0001,7905,22007372,295,278.4,-0.0825,114,181,5367099,16640273,1928,5977,-0.51,278.38,278.41,3,3,159,300,24067,33645,12921391545,13377371386,4645198,4804014,278.17,278.46,9449212,26298762932,57712,23880,33534,12905884256,13351695134,4638929,4792316,278.21,278.61,9431245,26257579390,57414,0.9,8.4,2.0,1357,583,502513,312092,1355490652,880523718,-0.23,-0.23,0.23,0.21,269.74,282.14,278.41,278.47
2025-01-10,20:05:00,SBER,278.44,278.75,278.44,278.47,0.0001,6636,18485565,245,278.56,0.0108,132,113,11090455,7395110,3981,2655,0.2,278.58,278.54,4,165,4,300,11130,34699,7934687975,15082963235,2852319,5413352,278.18,278.63,8265671,23017651211,45829,10992,34547,7918119225,15078721869,2844925,5411322,278.32,278.65,8256247,22996841094,45539,0.7,8.4,2.2,1360,575,502977,311472,1356805706,878765196,0.25,0.25,0.24,0.21,269.75,282.13,278.53,278.59
2025-01-10,20:10:00,SBER,278.47,278.55,278.44,278.52,0.0,4508,12554181,169,278.49,0.018,87,82,6619828,5934353,2377,2131,0.05,278.5,278.48,5,269,31,300,3098,41743,2621232653,18402288100,942979,6606842,277.97,278.53,7549821,21023520753,44841,2993,41639,2608892097,18404109896,937993,6606755,278.14,278.57,7544748,21013001993,44632,0.6,7.9,1.3,1359,581,503719,305206,1358894799,861144399,0.1,0.1,0.25,0.22,269.77,282.15,278.47,278.51
2025-01-10,20:15:00,SBER,278.52,278.52,278.32,278.37,0.0,8359,23273205,226,278.42,-0.0539,86,140,4876210,18396996,1751,6608,-0.58,278.48,278.4,1,1,262,297,12112,5096,5542649063,2048291776,1991754,737109,278.28,277.88,2728863,7590940839,17208,11986,4973,5572373380,2018062036,2002256,724671,278.3,278.48,2726927,7590435417,16959,0.7,7.6,1.7,1359,585,491483,306931,1325996492,865949597,-0.02,-0.02,0.23,0.21,269.79,282.13,278.44,278.49
2025-01-10,20:20:00,SBER,278.4,278.4,278.03,278.27,0.0,10259,28542248,289,278.22,-0.0467,99,190,10385625,18156623,3733,6526,-0.27,278.21,278.22,3,3,247,290,34699,37155,15340244992,14998707211,5516440,5392848,278.08,278.12,10909288,30338952203,71854,34573,37020,15323552134,14984947613,5508613,5382736,278.17,278.39,10891349,30308499748,71593,0.8,8.1,1.9,1338,601,483209,309429,1303362673,872910820,-0.02,-0.02,0.22,0.2,269.73,282.1,278.22,278.27
2025-01-10,20:25:00,SBER,278.28,278.43,278.15,278.3,0.0001,7671,21348601,230,278.3,0.0072,123,107,11086096,10262505,3983,3688,0.04,278.34,278.27,4,184,31,295,12614,6097,5887276872,1879336371,2119349,676398,277.79,277.84,2795747,7766613244,18711,12467,5959,5834838752,1911631677,2097856,686305,278.13,278.54,2784161,7746470429,18426,0.8,8.2,2.3,1341,597,498012,305267,1344208933,861155435,-0.26,-0.26,0.24,0.22,269.91,282.1,278.26,278.33
2025-01-10,20:30:00,SBER,278.3,278.32,278.06,278.11,0.0,12114,33698006,237,278.17,-0.0683,111,126,14257591,19440416,5126,6988,-0.15,278.14,278.2,1,5,170,300,2083,4982,881866467,2001885654,318215,721484,277.13,277.47,1039699,2883752122,7065,1956,4844,876105644,1971074326,315285,708050,277.88,278.38,1023335,2847179970,6800,0.7,7.7,1.2,1335,605,496957,294140,1341274337,829711193,-0.19,-0.19,0.26,0.24,269.9,282.08,278.17,278.21
2025-01-10,20:35:00,SBER,278.12,278.55,278.07,278.5,0.0,18307,50947423,329,278.29,0.1366,241,88,37453396,13494027,13456,4851,0.47,278.34,278.17,1,256,98,299,29764,8435,12517628681,2414921849,4499942,867316,278.17,278.44,5367258,14932550530,38199,29645,8282,12462122320,2375139262,4477863,852743,278.31,278.53,5330606,14837261582,37927,0.6,8.5,1.4,1340,600,494218,293179,1333778979,827009448,0.16,0.16,0.26,0.23,269.88,282.08,278.27,278.31
2025-01-10,20:40:00,SBER,278.5,278.53,278.47,278.51,0.0,4587,12774847,173,278.5,0.0036,79,94,6174443,6600404,2217,2370,-0.03,278.5,278.5,1,148,18,300,36727,1521,16981743124,595517251,6100022,214879,278.39,277.14,6314901,17577260376,38248,36615,1387,16982310901,584821627,6099630,209874,278.42,278.65,6309504,17567132528,38002,0.5,8.0,0.8,1358,585,492079,292195,1327983371,824297628,-0.04,-0.04,0.25,0.23,269.87,282.1,278.49,278.51
2025-01-10,20:45:00,SBER,278.51,278.51,278.27,278.32,0.0,5513,15348450,182,278.4,-0.0682,79,103,5417946,9930504,1946,3567,-0.29,278.41,278.4,1,1,255,292,17909,3716,7088666216,1522460924,2548976,548232,278.1,277.7,3097208,8611127141,21625,17792,3611,7088666822,1504484408,2547927,540320,278.21,278.44,3088247,8593151230,21403,0.5,7.4,1.3,1356,595,490633,294359,1324017845,830316940,-0.13,-0.13,0.25,0.23,269.86,282.08,278.38,278.41
2025-01-10,20:50:00,SBER,278.31,278.38,278.25,278.25,0.0,5182,14421789,161,278.31,-0.0216,61,100,2950214,11471575,1060,4122,-0.59,278.32,278.3,11,73,182,300,4624,1840,1890241101,722388918,680130,262300,277.92,275.41,942430,2612630019,6464,4538,1750,1877413339,717903016,674841,257824,278.2,278.45,932665,2595316356,6288,0.6,7.8,1.8,1350,601,488437,296332,1317974689,835802483,0.37,0.37,0.24,0.22,269.84,282.05,278.3,278.35
2025-01-10,20:55:00,SBER,278.28,278.31,278.03,278.22,0.0001,10552,29350972,280,278.16,-0.0216,108,172,11101644,18249328,3991,6561,-0.24,278.17,278.15,1,74,27,293,36830,7312,13892698143,3255312451,4997072,1173823,278.02,277.33,6170895,17148010594,44142,36631,7211,13860503293,3246872354,4983346,1166850,278.14,278.26,6150196,17107375647,43842,0.9,8.6,2.5,1339,611,491439,295865,1326323342,834483334,-0.08,-0.08,0.25,0.23,269.88,282.05,278.15,278.22
2025-01-10,21:00:00,SBER,278.2,278.3,278.2,278.22,0.0,3572,9938348,134,278.23,0.0072,54,80,2259307,7679042,812,2760,-0.55,278.24,278.23,6,22,6,299,732,50780,339924380,19491735282,122413,7005166,277.69,278.25,7127579,19831659663,51512,625,50696,322344851,19442610198,115921,6986379,278.07,278.29,7102300,19764955049,51321,0.5,7.3,1.1,1346,610,493983,307793,1333409076,867776502,0.06,0.06,0.23,0.21,269.93,281.93,278.23,278.26
2025-01-10,21:05:00,SBER,278.23,278.45,278.22,278.45,0.0,8192,22802103,193,278.35,0.0791,127,66,17277071,5525032,6207,1985,0.52,278.35,278.34,6,297,7,300,2818,2292,1434090149,946628685,516624,340919,277.59,277.67,857543,2380718834,5110,2662,2246,1411863799,938338285,507605,336564,278.14,278.8,844169,2350202084,4908,0.4,7.5,1.4,1355,601,495574,307753,1337849163,867760065,0.05,0.05,0.23,0.21,269.96,281.97,278.33,278.37
2025-01-10,21:10:00,SBER,278.45,278.61,278.45,278.5,0.0,10777,30019545,307,278.55,0.018,204,103,24938864,5080681,8953,1824,0.66,278.55,278.55,2,122,2,300,23592,2918,9291391638,1380627947,3338876,496138,278.28,278.27,3835014,10672019585,26510,23422,2811,9276391630,1369238549,3331541,491348,278.44,278.67,3822889,10645630179,26233,0.7,7.8,1.9,1373,585,496495,301667,1340494496,850755351,-0.17,-0.17,0.24,0.22,269.99,282.02,278.51,278.57
2025-01-10,21:15:00,SBER,278.45,278.56,278.43,278.56,0.0001,2327,6481627,97,278.54,0.0395,46,51,2679610,3802018,962,1365,-0.17,278.55,278.54,11,93,24,299,34724,35525,16045451100,14091316053,5762760,5059536,278.43,278.51,10822296,30136767154,70249,34662,35453,16041205757,14082059892,5760982,5055265,278.45,278.56,10816247,30123265650,70115,0.7,8.1,1.4,1369,587,495690,301338,1338286254,849837583,0.04,0.04,0.24,0.22,269.98,282.02,278.51,278.54
2025-01-10,21:20:00,SBER,278.56,278.6,278.55,278.58,0.0,8440,23510993,207,278.57,0.0072,149,58,18820144,4690850,6756,1684,0.6,278.57,278.55,6,172,16,300,13851,16393,6212526062,4435672673,2234297,1592570,278.05,278.52,3826867,10648198736,30244,13710,16312,6219682454,4416598751,2233729,1584971,278.44,278.65,3818700,10636281206,30022,0.5,7.5,1.4,1373,585,493001,302688,1330844804,853607599,-0.45,-0.45,0.24,0.22,269.95,282.01,278.54,278.58
2025-01-10,21:25:00,SBER,278.59,278.8,278.58,278.76,0.0,13429,37429744,274,278.72,0.061,215,59,35054666,2375078,12577,852,0.87,278.72,278.77,4,90,32,297,2586,1163,1264324936,541090676,456189,194283,277.15,278.51,650472,1805415612,3749,2489,1040,1231312785,528484627,442044,189486,278.55,278.9,631530,1759797412,3529,0.7,7.9,1.9,1388,568,490744,296147,1324641452,835397041,-0.14,-0.14,0.25,0.23,269.92,282.09,278.69,278.75
2025-01-10,21:30:00,SBER,278.77,278.94,278.75,278.84,0.0,49472,137963069,333,278.87,0.0251,204,129,34207318,103755751,12268,37204,-0.5,278.83,278.88,4,250,33,300,17718,7675,7864785746,3814770065,2822232,1380405,278.67,276.35,4202637,11679555812,25393,17583,7515,7823945253,3730875787,2806715,1337511,278.76,278.94,4144226,11554821040,25098,0.7,7.6,1.7,1399,560,497105,289156,1342366898,815906140,0.02,0.02,0.26,0.24,270.03,282.17,278.82,278.86
2025-01-10,21:35:00,SBER,278.86,278.92,278.86,278.91,0.0,10305,28739210,235,278.89,0.0179,141,94,9398589,19340621,3370,6935,-0.35,278.89,278.88,2,73,2,300,1487,1745,648454243,814609115,233482,296523,277.73,274.72,530005,1463063358,3232,1322,1632,636141417,786754008,228288,282003,278.66,278.99,510291,1422895425,2954,0.5,7.5,1.5,1401,557,490809,290416,1324853887,819437300,-0.11,-0.11,0.26,0.24,269.93,282.16,278.86,278.9
2025-01-10,21:40:00,SBER,278.91,278.93,278.87,278.93,0.0,5503,15347208,124,278.89,0.0072,79,45,7996083,7351126,2867,2636,0.04,278.9,278.87,1,271,6,300,2249,700,785355333,328541460,283480,119796,277.04,274.25,403276,1113896793,2949,2172,618,633192979,319448955,227255,114479,278.63,279.05,341734,952641934,2790,0.6,7.3,1.5,1401,556,506153,293546,1367782497,828220159,-0.05,-0.05,0.27,0.25,270.21,282.14,278.87,278.91
2025-01-10,21:45:00,SBER,278.93,279.2,278.93,279.09,0.0,51414,143490978,660,279.09,0.0574,509,151,128833219,14657759,46162,5252,0.8,279.09,279.09,3,112,3,300,34297,2335,14970787059,1075903384,5388338,386727,277.84,278.21,5775065,16046690443,36632,34014,2097,14885481137,1037807102,5335264,371647,279.0,279.25,5706911,15923288240,36111,0.4,7.1,1.1,1418,543,546344,269566,1479856320,761339579,-0.19,-0.19,0.34,0.32,270.86,282.44,279.06,279.09
2025-01-10,21:50:00,SBER,279.08,279.2,278.92,278.93,0.0001,19374,54068667,361,279.08,-0.0537,141,220,26003574,28065093,9316,10058,-0.04,279.13,279.03,1,133,229,300,10715,24493,5748886386,11039924059,2066258,3964493,278.23,278.47,6030751,16788810446,35208,10534,24302,5851991196,10903924961,2097370,3906955,279.02,279.09,6004325,16755916158,34836,0.8,7.8,1.4,1418,547,526664,282374,1424940316,797227178,0.07,0.07,0.3,0.28,270.54,282.34,279.03,279.07
2025-01-10,21:55:00,SBER,278.96,278.99,278.9,278.93,0.0001,12479,34810480,169,278.95,-0.0108,104,65,26063368,8747112,9343,3136,0.5,278.96,278.93,1,215,171,299,1160,12080,671225867,6185178347,241558,2219791,277.87,278.64,2461349,6856404214,13240,1083,11964,653601664,6176887785,234462,2213930,278.77,279.0,2448392,6830489450,13047,0.8,7.5,1.4,1407,559,493734,302910,1333091899,854668532,0.2,0.2,0.24,0.22,270.0,282.15,278.92,278.96
2025-01-10,22:00:00,SBER,278.97,279.05,278.9,278.94,0.0,7286,20326648,186,278.98,-0.0108,105,81,9398976,10927673,3369,3917,-0.08,278.98,278.98,11,48,282,300,15926,5083,6261836216,2023837787,2247480,726685,278.62,278.5,2974165,8285674004,21009,15847,4977,6270101262,2011947469,2247871,720972,278.94,279.06,2968843,8282048731,20824,0.6,7.9,2.0,1411,552,487978,298809,1317086254,843219827,-0.07,-0.07,0.24,0.22,269.91,282.19,278.97,279.03
2025-01-10,22:05:00,SBER,278.94,279.0,278.9,278.99,0.0,5465,15243671,138,278.93,0.0179,62,76,3461925,11781746,1241,4224,-0.55,278.96,278.92,4,281,118,300,1340,3462,671589416,1251291265,241090,451237,278.56,277.3,692327,1922880681,4802,1265,3379,665928886,1252180202,238963,448648,278.67,279.1,687611,1918109089,4644,0.6,7.8,2.0,1404,557,488274,293707,1317961091,828544846,0.23,0.23,0.25,0.23,269.92,282.1,278.92,278.98
2025-01-10,22:10:00,SBER,278.99,279.16,278.97,279.14,0.0001,10599,29579692,243,279.08,0.0538,179,64,21369842,8209850,7657,2942,0.44,279.09,279.06,3,74,28,298,4663,10348,1938815584,4289394625,699269,1537405,277.26,279.0,2236674,6228210210,15011,4535,10229,1906539843,4266409694,683493,1528547,278.94,279.12,2212040,6172949537,14764,1.2,8.3,2.1,1417,545,487292,293866,1315345963,828987934,-0.11,-0.11,0.25,0.23,269.93,282.1,279.04,279.1
2025-01-10,22:15:00,SBER,279.13,279.17,279.07,279.09,0.0,18900,52759177,222,279.15,-0.0143,123,99,35662955,17096222,12775,6125,0.35,279.16,279.12,7,33,274,299,4648,2197,1882379816,1062893655,678788,382783,277.31,277.68,1061571,2945273471,6845,4520,2076,1849522560,1058796277,662896,379063,279.01,279.32,1041959,2908318837,6596,0.5,7.3,0.9,1420,542,491012,277620,1325807328,783566104,-0.57,-0.57,0.28,0.26,270.01,282.24,279.13,279.15
2025-01-10,22:20:00,SBER,279.09,279.15,279.07,279.11,0.0,12083,33724694,165,279.11,0.0072,80,85,12131038,21593656,4346,7737,-0.28,279.13,279.1,1,44,16,298,3529,3948,1973478433,2180925151,708190,781227,278.67,279.17,1489417,4154403585,7477,3429,3854,1940501644,2205871908,695717,789635,278.92,279.35,1485352,4146373553,7283,0.4,7.0,0.9,1417,547,493918,273437,1333966357,771902833,0.13,0.13,0.29,0.27,270.08,282.3,279.1,279.12
2025-01-10,22:25:00,SBER,279.11,279.13,278.9,278.91,0.0,9407,26246730,181,279.01,-0.0717,65,116,4838636,21408094,1734,7673,-0.63,279.04,279.01,2,13,189,297,10571,41417,4893393027,17793676651,1754933,6380339,278.84,278.88,8135272,22687069679,51988,10484,41311,4909144415,17721318906,1759747,6351240,278.97,279.02,8110987,22630463321,51795,0.6,7.5,1.4,1409,554,481902,282327,1300630404,796720652,-0.3,-0.3,0.26,0.24,269.89,282.2,279.01,279.05
2025-01-10,22:30:00,SBER,278.91,278.98,278.88,278.98,0.0,4202,11720246,142,278.92,0.0251,76,66,6164278,5555968,2210,1992,0.05,278.93,278.91,3,251,59,299,3751,1466,1558627638,459944104,560146,165828,278.25,277.36,725974,2018571743,5217,3662,1379,1535456351,453956510,550915,162674,278.71,279.06,713589,1989412861,5041,0.6,7.6,1.5,1399,562,487748,290058,1316817112,818300514,0.24,0.24,0.25,0.23,269.98,282.12,278.91,278.95
2025-01-10,22:35:00,SBER,278.98,279.09,278.93,278.98,0.0001,9220,25725633,187,279.02,0.0,107,80,14331471,11394161,5136,4084,0.11,279.04,279.0,3,31,228,299,1937,1154,847157670,459720218,305486,166436,277.31,276.21,471922,1306877889,3091,1954,1030,805462050,436858947,288834,156478,278.87,279.18,445312,1242320997,2984,0.9,8.2,2.1,1391,553,487403,289137,1315885020,815739429,-0.11,-0.11,0.26,0.23,269.98,282.13,278.98,279.04
2025-01-10,22:40:00,SBER,278.98,279.0,278.92,278.93,0.0,2224,6203885,124,278.95,-0.0179,50,74,2580438,3623447,925,1299,-0.17,278.97,278.94,6,12,294,300,502,682,206410139,205368838,74718,74220,276.25,276.7,148938,411778977,1184,429,594,196090902,213229774,70349,76383,278.74,279.16,146732,409320676,1023,0.4,7.2,0.9,1387,560,494260,290118,1334934068,818464485,-0.2,-0.2,0.26,0.24,270.09,282.11,278.93,278.96
2025-01-10,22:45:00,SBER,278.94,279.0,278.88,278.94,0.0,6085,16973430,157,278.94,0.0,64,93,9283434,7689996,3328,2757,0.09,278.95,278.93,3,137,69,299,3245,841,1349247544,381133542,486187,138386,277.52,275.41,624573,1730381086,4086,3195,743,1351237862,373446881,484719,133801,278.77,279.11,618520,1724684744,3938,0.8,7.8,1.5,1386,559,493275,287886,1332227298,812217327,-0.09,-0.09,0.26,0.24,270.08,282.13,278.92,278.96
